"Date","Site","Temp_C","SpCond_mScm","Cond_mScm","TDS_mgl","Sal_ppt","DO_percent","DO_mgL","pH","Month","Year","Season"
2017-07-17,"P3-D",21.8,0.528,0.496,343,0.25,70,6.1,8.59,7,2017,"Summer"
2017-07-17,"P5-3",26.9,0.082,0.085,53,0.04,12.7,0.99,6.39,7,2017,"Summer"
2017-07-17,"P5-1",27.4,0.096,0.1,62,0.04,8.5,0.67,6.39,7,2017,"Summer"
2017-07-17,"CP-3",28.4,0.198,0.21,129,0.09,32.7,2.58,6.97,7,2017,"Summer"
2017-07-17,"CP-1",24.5,0.288,0.285,187,0.14,84,7.09,7.46,7,2017,"Summer"
2017-07-17,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,7,2017,"Summer"
2017-07-17,"CP-2",NA,NA,NA,NA,NA,NA,NA,NA,7,2017,"Summer"
2017-08-01,"WT-5",24.3,0.187,0.184,121,0.09,38.7,3.24,7.67,8,2017,"Summer"
2017-08-01,"WT-3",21.1,0.118,0.109,76.7,0.05,9.7,0.86,7.13,8,2017,"Summer"
2017-08-01,"AN-5",20,0.154,0.14,100,0.07,7.7,0.7,7.04,8,2017,"Summer"
2017-08-01,"WT-4",21.1,0.365,0.337,237,0.17,25.7,2.28,7.27,8,2017,"Summer"
2017-08-01,"WT-1",23.1,0.183,0.176,119,0.09,52.7,4.52,7.5,8,2017,"Summer"
2017-08-01,"AN-2",21.8,0.089,0.084,58,0.04,4.4,0.38,7.04,8,2017,"Summer"
2017-08-01,"AN-4",20.6,0.1,0.091,65,0.05,27.8,2.5,6.9,8,2017,"Summer"
2017-08-01,"AN-0",21.2,0.174,0.161,112,0.08,10.1,0.9,7.05,8,2017,"Summer"
2017-08-01,"P3-D",20.7,0.057,0.057,370,0.28,74.4,6.62,7.71,8,2017,"Summer"
2017-08-01,"P5-3",24.2,0.089,0.088,57.2,0.04,18.1,1.56,6.78,8,2017,"Summer"
2017-08-01,"P5-1",24.2,0.075,0.074,49,0.03,8,0.71,6.68,8,2017,"Summer"
2017-08-01,"CP-3",27.5,0.217,0.227,141.05,0.1,36.1,2.86,7.59,8,2017,"Summer"
2017-08-01,"CP-1",23.3,0.351,0.339,228,0.17,81.6,6.43,7.69,8,2017,"Summer"
2017-08-01,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,8,2017,"Summer"
2017-08-01,"CP-2",NA,NA,NA,NA,NA,NA,NA,NA,8,2017,"Summer"
2017-09-05,"WT-5",22.8,0.203,0.195,132,0.1,22.2,1.8,8.02,9,2017,"Fall"
2017-09-05,"WT-3",20.3,0.076,0.069,49.4,0.03,12.2,1.08,7.19,9,2017,"Fall"
2017-09-05,"AN-5",19.8,0.081,0.073,52.65,0.04,22.7,2.07,7.1,9,2017,"Fall"
2017-09-05,"WT-4",20.4,0.311,0.284,202,0.15,28.3,2.53,7.3,9,2017,"Fall"
2017-09-05,"AN-2",20,0.056,0.05,36.75,0.02,18.4,1.65,7.23,9,2017,"Fall"
2017-09-05,"AN-4",20.1,0.049,0.045,31.85,0.02,34.7,3.14,6.79,9,2017,"Fall"
2017-09-05,"AN-0",20.1,0.012,0.109,78,0.06,15,1.35,6.88,9,2017,"Fall"
2017-09-05,"WT-1",21.7,0.172,0.162,111.8,0.08,42.5,3.68,7.17,9,2017,"Fall"
2017-09-05,"P3-D",20.5,0.546,0.499,355,0.26,64.7,5.8,7.57,9,2017,"Fall"
2017-09-05,"P5-3",23.6,0.062,0.061,40.3,0.03,26.5,2.24,7.14,9,2017,"Fall"
2017-09-05,"P5-1",23.2,0.063,0.061,40.95,0.03,15.1,1.28,6.99,9,2017,"Fall"
2017-09-05,"CP-3",23.2,0.165,0.157,105.3,0.08,44.8,3.81,7.33,9,2017,"Fall"
2017-09-05,"CP-1",22.1,0.333,0.314,216.45,0.16,75.5,6.6,7.7,9,2017,"Fall"
2017-09-05,"CP-2",20.8,0.059,0.054,383.5,0.29,6.5,0.6,6.99,9,2017,"Fall"
2017-09-05,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,9,2017,"Fall"
2017-10-18,"WT-5",14.6,0.22,0.176,143,0.1,33.5,3.4,5.87,10,2017,"Fall"
2017-10-18,"WT-3",12.3,0.227,0.172,147,0.11,13.7,1.43,6.18,10,2017,"Fall"
2017-10-18,"WT-4",12.9,0.289,0.222,188,0.14,38.6,4.07,6.44,10,2017,"Fall"
2017-10-18,"AN-2",15.4,0.051,0.042,34,0.02,6.2,0.62,6.71,10,2017,"Fall"
2017-10-18,"AN-0",13.3,0.092,0.071,60,0.04,22.5,2.34,6.44,10,2017,"Fall"
2017-10-18,"WT-1",14.4,0.154,0.122,100,0.07,46.3,4.7,5.46,10,2017,"Fall"
2017-10-18,"P3-D",14.6,0.543,0.435,353,0.26,67,6.77,6.64,10,2017,"Fall"
2017-10-18,"P5-3",15.3,0.087,0.071,56,0.04,27,2.7,7.14,10,2017,"Fall"
2017-10-18,"P5-1",15.4,0.047,0.039,30,0.02,13.1,1.3,6.83,10,2017,"Fall"
2017-10-18,"CP-3",18.6,0.22,0.193,143,0.1,46.5,4.34,6.53,10,2017,"Fall"
2017-10-18,"CP-1",17.6,0.311,0.267,202,0.15,88.4,8.44,6.89,10,2017,"Fall"
2017-10-18,"CP-2",18.7,0.54,0.475,351,0.26,10.5,0.98,6.62,10,2017,"Fall"
2017-10-18,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,10,2017,"Fall"
2017-10-18,"AN-4",NA,NA,NA,NA,NA,NA,NA,NA,10,2017,"Fall"
2017-10-18,"AN-5",NA,NA,NA,NA,NA,NA,NA,NA,10,2017,"Fall"
2017-11-28,"WT-5",6.7,0.26,0.169,169,0.12,51.7,6.31,8.28,11,2017,"Fall"
2017-11-28,"WT-3",6.3,0.12,0.077,78,0.06,14,1.71,8.14,11,2017,"Fall"
2017-11-28,"AN-5",4.4,0.134,0.081,87,0.06,22.2,2.85,7.85,11,2017,"Fall"
2017-11-28,"WT-4",5.2,0.294,0.183,191,0.14,46.6,5.86,7.62,11,2017,"Fall"
2017-11-28,"AN-2",5.8,0.097,0.061,63,0.05,13.3,1.65,7.74,11,2017,"Fall"
2017-11-28,"AN-4",4.8,0.094,0.058,31,0.04,36.2,4.6,7.53,11,2017,"Fall"
2017-11-28,"AN-0",5.8,0.168,0.107,110,0.08,11.6,1.46,7.23,11,2017,"Fall"
2017-11-28,"WT-1",5.7,0.225,0.142,146,0.11,83.7,10.5,7.16,11,2017,"Fall"
2017-11-28,"P5-3",5.1,0.074,0.046,48,0.03,34.2,4.36,7.29,11,2017,"Fall"
2017-11-28,"P5-1",7.4,0.063,0.042,41,0.03,9.4,1.14,6.99,11,2017,"Fall"
2017-11-28,"P3-D",8.9,0.521,0.36,338,0.25,89.4,10.33,6.65,11,2017,"Fall"
2017-11-28,"CP-3",9.3,0.21,0.146,136,0.1,103.3,11.91,7.1,11,2017,"Fall"
2017-11-28,"CP-1",12.7,0.329,0.252,214,0.16,86.4,9.14,7.13,11,2017,"Fall"
2017-11-28,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,11,2017,"Fall"
2017-11-28,"CP-2",NA,NA,NA,NA,NA,NA,NA,NA,11,2017,"Fall"
2017-12-04,"WT-5",9.2,0.276,0.193,179,0.13,61.2,7.02,7.22,12,2017,"Winter"
2017-12-04,"WT-3",8.4,0.132,0.09,86,0.06,10.9,1.28,7.4,12,2017,"Winter"
2017-12-04,"AN-5",6.8,0.151,0.098,98,0.07,15.8,1.93,7.2,12,2017,"Winter"
2017-12-04,"WT-4",7.8,0.363,0.243,236,0.17,38.6,4.59,7.15,12,2017,"Winter"
2017-12-04,"AN-2",7.6,0.097,0.064,63,0.05,20.2,2.35,7.54,12,2017,"Winter"
2017-12-04,"AN-4",7.5,0.089,0.058,58,0.04,43.7,5.28,7.4,12,2017,"Winter"
2017-12-04,"AN-0",8.1,0.184,0.125,120,0.09,4.6,0.55,7.07,12,2017,"Winter"
2017-12-04,"WT-1",7.8,0.253,0.17,165,0.12,80.4,9.41,7.16,12,2017,"Winter"
2017-12-04,"P5-3",7.5,0.073,0.048,47,0.03,42.2,5.05,7.35,12,2017,"Winter"
2017-12-04,"P5-1",11.1,0.121,0.089,79,0.06,16.7,1.83,7.14,12,2017,"Winter"
2017-12-04,"P3-D",10.3,0.522,0.375,339,0.25,87.1,9.74,7.01,12,2017,"Winter"
2017-12-04,"CP-3",9.8,0.223,0.158,145,0.11,96.9,10.95,7.57,12,2017,"Winter"
2017-12-04,"CP-1",13,0.313,0.242,204,0.15,86.8,9.02,7.63,12,2017,"Winter"
2017-12-04,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,12,2017,"Winter"
2017-12-04,"CP-2",NA,NA,NA,NA,NA,NA,NA,NA,12,2017,"Winter"
2018-01-16,"DP",4.5,0.3349,0.2039,219,0.16,73.4,9.48,6.72,1,2018,"Winter"
2018-01-16,"UP",7.6,0.4682,0.3124,304.85,0.23,38.2,4.33,6.72,1,2018,"Winter"
2018-01-16,"WT-5",4.4,0.3006,0.1823,195.65,0.14,107.7,12.24,6.9,1,2018,"Winter"
2018-01-16,"WT-3",4.2,0.1321,0.0795,85.8,0.06,35.1,4.67,6.93,1,2018,"Winter"
2018-01-16,"AN-5",4.3,0.1768,0.1069,115.05,0.08,23.4,3.04,6.67,1,2018,"Winter"
2018-01-16,"WT-4",3,0.3823,0.2219,248.3,0.18,78.1,10.46,6.36,1,2018,"Winter"
2018-01-16,"AN-2",3.7,0.1452,0.0864,94.25,0.07,44,5.77,6.67,1,2018,"Winter"
2018-01-16,"AN-4",3.4,0.1283,0.0752,83.2,0.06,55.4,7.38,6.59,1,2018,"Winter"
2018-01-16,"AN-0",2.6,0.3991,0.2282,260,0.19,47.4,6.36,6.3,1,2018,"Winter"
2018-01-16,"P3-D",6.6,0.455,0.295,295.75,0.22,82.3,10.02,6.2,1,2018,"Winter"
2018-01-16,"WT-1",3,0.3842,0.2228,249.6,0.18,90.6,12.13,6.37,1,2018,"Winter"
2018-01-16,"P5-3",3.2,0.2945,0.172,191.1,0.14,25.1,3.3,6.49,1,2018,"Winter"
2018-01-16,"P5-1",5.9,0.3137,0.1994,204.1,0.15,9.6,1.14,6.38,1,2018,"Winter"
2018-01-16,"CP-3",6,0.3221,0.2053,209.3,0.15,89.1,11.09,6.56,1,2018,"Winter"
2018-01-16,"CP-1",0.8,0.4423,0.2968,287.3,0.21,78.8,9.37,6.66,1,2018,"Winter"
2018-01-16,"CP-2",8.6,0.6237,0.4287,405.6,0.3,27,3.13,6.61,1,2018,"Winter"
2018-01-16,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,1,2018,"Winter"
2018-01-16,"SP",NA,NA,NA,NA,NA,NA,NA,NA,1,2018,"Winter"
2018-02-06,"SP",6.5,0.5969,0.3858,388,0.29,86.8,10.63,5.8,2,2018,"Winter"
2018-02-06,"DP",6.9,0.6097,0.399,396,0.3,69.5,8.45,6.11,2,2018,"Winter"
2018-02-06,"UP",8.6,0.501,0.342,326,0.24,53.7,6.29,6.25,2,2018,"Winter"
2018-02-06,"WT-5",5.7,0.352,0.222,229,0.17,70.2,8.72,6.38,2,2018,"Winter"
2018-02-06,"WT-3",4.4,0.169,0.103,110,0.08,76.2,9.89,6.48,2,2018,"Winter"
2018-02-06,"AN-5",5.1,0.181,0.112,117,0.09,35.1,4.31,6.23,2,2018,"Winter"
2018-02-06,"WT-4",5.1,0.391,0.242,254,0.19,74.2,9.41,6.03,2,2018,"Winter"
2018-02-06,"AN-2",4.7,0.204,0.125,133,0.1,83.5,10.65,6.3,2,2018,"Winter"
2018-02-06,"AN-3",5,0.165,0.103,106,0.08,54.2,6.84,6.24,2,2018,"Winter"
2018-02-06,"AN-4",4.9,0.189,0.116,123,0.09,106.7,13.14,6.19,2,2018,"Winter"
2018-02-06,"AN-0",4.7,0.373,0.229,242,0.18,87.4,11.26,6.13,2,2018,"Winter"
2018-02-06,"WT-1",5.6,0.399,0.25,259,0.19,90.7,11.41,6.19,2,2018,"Winter"
2018-02-06,"P5-3",5.8,0.084,0.053,54,0.04,64.1,8.03,6.6,2,2018,"Winter"
2018-02-06,"P5-1",7.1,0.106,0.07,69,0.05,48.6,5.84,6.43,2,2018,"Winter"
2018-02-06,"P3-D",8.5,0.445,0.305,289,0.22,97.1,11.36,6.15,2,2018,"Winter"
2018-02-06,"CP-3",7.5,0.432,0.287,281,0.21,99.2,11.84,6.4,2,2018,"Winter"
2018-02-06,"CP-1",9.4,0.699,0.49,454,0.34,82.9,9.42,6.5,2,2018,"Winter"
2018-02-06,"CP-2",8.4,0.683,0.461,440,0.23,63.8,7.43,6.55,2,2018,"Winter"
2018-03-27,"SP",9.4,0.253,0.177,165,0.12,81.9,9.38,7.36,3,2018,"Spring"
2018-03-27,"DP",9.5,0.183,0.129,119,0.09,72.5,8.26,7.16,3,2018,"Spring"
2018-03-27,"UP",8.5,0.174,0.118,111,0.08,71,8.25,7.17,3,2018,"Spring"
2018-03-27,"WT-5",8.6,0.238,0.165,155,0.11,114.5,13.12,7.19,3,2018,"Spring"
2018-03-27,"WT-3",7.4,0.173,0.115,112,0.08,93.7,11.06,7.28,3,2018,"Spring"
2018-03-27,"AN-5",6.5,0.18,0.116,117,0.08,48.2,5.91,7.2,3,2018,"Spring"
2018-03-27,"WT-4",8.3,0.283,0.195,188,0.14,74.4,8.7,7.01,3,2018,"Spring"
2018-03-27,"AN-2",7.6,0.202,0.135,131,0.1,73.3,8.75,7.16,3,2018,"Spring"
2018-03-27,"AN-3",7.1,0.138,0.09,89,0.06,68.9,8.22,7.16,3,2018,"Spring"
2018-03-27,"AN-4",7.6,0.192,0.128,124,0.09,93,11.02,7.09,3,2018,"Spring"
2018-03-27,"AN-0",7,0.345,0.227,224,0.17,103,12.48,6.99,3,2018,"Spring"
2018-03-27,"WT-1",8.2,0.3,0.203,193,0.14,95.1,11.14,7.04,3,2018,"Spring"
2018-03-27,"P5-3",8.9,0.039,0.027,25,0.02,176.4,8.66,7.51,3,2018,"Spring"
2018-03-27,"P5-1",6.7,0.096,0.066,62,0.04,65.1,7.36,7.22,3,2018,"Spring"
2018-03-27,"P3-D",9,0.448,0.311,291,0.22,117,13.6,6.93,3,2018,"Spring"
2018-03-27,"CP-3",9.1,0.275,0.1914,179,0.13,113.7,12.49,7.27,3,2018,"Spring"
2018-03-27,"CP-1",10.3,0.575,0.414,374,0.29,110.4,12.35,7.16,3,2018,"Spring"
2018-03-27,"CP-2",9.3,0.573,0.401,373,0.28,58,6.63,7.22,3,2018,"Spring"
2018-04-17,"WT-5",12.7,0.249,0.19,162,0.12,49.9,5.29,7.57,4,2018,"Spring"
2018-04-17,"WT-3",11.4,0.182,0.134,118,0.09,66.6,7.27,7.54,4,2018,"Spring"
2018-04-17,"AN-5",10.7,0.186,0.135,121,0.09,47.9,5.29,7.37,4,2018,"Spring"
2018-04-17,"WT-4",12.3,0.28,0.212,182,0.13,60.4,6.48,7.31,4,2018,"Spring"
2018-04-17,"AN-2",11.7,0.208,0.155,134,0.1,67.4,7.27,7.38,4,2018,"Spring"
2018-04-17,"AN-4",11.7,0.197,0.147,128,0.09,76.9,8.35,7.34,4,2018,"Spring"
2018-04-17,"AN-0",11,0.355,0.261,231,0.17,66,7.26,7.26,4,2018,"Spring"
2018-04-17,"WT-1",12.7,0.287,0.22,187,0.14,84.4,8.92,7.3,4,2018,"Spring"
2018-04-17,"SP",18.2,0.156,0.135,102,0.07,102,9.69,7.97,4,2018,"Spring"
2018-04-17,"DP",16.9,0.099,0.084,64,0.05,56.9,5.51,7.55,4,2018,"Spring"
2018-04-17,"UP",17.3,0.122,0.104,79,0.06,58.4,5.52,7.38,4,2018,"Spring"
2018-04-17,"P5-3",16.8,0.042,0.036,28,0.02,34.1,3.23,7.44,4,2018,"Spring"
2018-04-17,"P5-1",17.6,0.095,0.08,62,0.04,36,3.48,7.15,4,2018,"Spring"
2018-04-17,"P3-D",15.5,0.449,0.368,292,0.22,79.3,7.9,7,4,2018,"Spring"
2018-04-17,"CP-3",17.7,0.1431,0.123,93,0.07,83.7,7.93,7.46,4,2018,"Spring"
2018-04-17,"CP-1",15.8,0.494,0.407,321,0.24,75.2,7.43,7.2,4,2018,"Spring"
2018-04-17,"CP-2",13.1,0.512,0.395,333,0.25,84,8.82,7.49,4,2018,"Spring"
2018-04-17,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,4,2018,"Spring"
2018-06-05,"SP",24.1,0.22,0.216,143,0.1,16.8,1.36,5.82,6,2018,"Summer"
2018-06-05,"DP",25.4,0.154,0.155,100,0.07,62.8,3.56,6.04,6,2018,"Summer"
2018-06-05,"UP",24.8,0.133,0.133,86,0.06,74.2,6.18,6.15,6,2018,"Summer"
2018-06-05,"WT-5",24.9,0.297,0.294,193,0.14,49.9,4.11,6.14,6,2018,"Summer"
2018-06-05,"WT-3",20.6,0.207,0.19,135,0.1,12.1,1.03,6.12,6,2018,"Summer"
2018-06-05,"AN-5",20,0.229,0.207,149,0.11,2.6,0.2,6.13,6,2018,"Summer"
2018-06-05,"WT-4",21.2,0.35,0.325,227,0.17,32.3,2.86,6.25,6,2018,"Summer"
2018-06-05,"AN-2",20.9,0.233,0.214,151,0.11,26.1,2.33,6.31,6,2018,"Summer"
2018-06-05,"AN-4",20.4,0.22,0.201,143,0.1,24.6,2.22,6.31,6,2018,"Summer"
2018-06-05,"AN-0",19.4,0.405,0.362,262,0.19,25.2,2.29,6.27,6,2018,"Summer"
2018-06-05,"WT-1",22.3,0.319,0.303,207,0.15,56,4.91,6.47,6,2018,"Summer"
2018-06-05,"P5-3",25.1,0.059,0.05835,38.35,0.03,31.2,2.58,6.6,6,2018,"Summer"
2018-06-05,"P5-1",24.2,0.0843,0.083,55,0.04,3.3,0.28,6.34,6,2018,"Summer"
2018-06-05,"P3-D",19,0.569,0.503,370,0.28,76.3,7.02,6.27,6,2018,"Summer"
2018-06-05,"CP-3",23.9,0.165,0.162,108,0.08,85.5,7.17,6.9,6,2018,"Summer"
2018-06-05,"CP-1",19,0.492,0.435,320,0.24,87.6,8.04,6.62,6,2018,"Summer"
2018-06-05,"CP-2",19.2,0.522,0.465,340,0.25,33.7,3.05,6.59,6,2018,"Summer"
2018-06-05,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,6,2018,"Summer"
2018-06-18,"SP",26.7,0.2113,0.218,137,0.1,28.9,2.38,7.51,6,2018,"Summer"
2018-06-18,"DP",28.5,0.17,0.178,109,0.08,67.3,5.24,7.38,6,2018,"Summer"
2018-06-18,"UP",27.3,0.129,0.134,84,0.06,54.3,4.23,7.3,6,2018,"Summer"
2018-06-18,"WT-5",28.2,0.3,0.319,195,0.14,17.2,1.33,7.07,6,2018,"Summer"
2018-06-18,"WT-3",21.1,0.278,0.26,183,0.13,18,1.64,6.93,6,2018,"Summer"
2018-06-18,"AN-5",24,0.235,0.231,153,0.11,2.6,0.2,6.93,6,2018,"Summer"
2018-06-18,"WT-4",24.3,0.35,0.345,228,0.17,39.5,3.31,7.01,6,2018,"Summer"
2018-06-18,"AN-2",23,0.146,0.14,94,0.07,13,1.1,7.15,6,2018,"Summer"
2018-06-18,"AN-4",23.3,0.137,0.132,89,0.06,7.1,0.61,7.05,6,2018,"Summer"
2018-06-18,"AN-0",21.7,0.452,0.423,294,0.22,5.3,0.47,6.92,6,2018,"Summer"
2018-06-18,"WT-1",25.2,0.317,0.319,206,0.15,60.2,4.92,7.15,6,2018,"Summer"
2018-06-18,"P5-3",28.9,0.0588,0.063,38,0.03,15.9,1.23,7.33,6,2018,"Summer"
2018-06-18,"P5-1",27.2,0.903,0.0943,58.5,0.04,27.4,2.16,7.08,6,2018,"Summer"
2018-06-18,"P3-D",21.2,0.539,0.5,350,0.26,73.2,6.49,6.95,6,2018,"Summer"
2018-06-18,"CP-3",20.8,0.175,0.18,114,0.08,56,4.5,7.43,6,2018,"Summer"
2018-06-18,"CP-1",20.4,0.32,0.291,208,0.15,89.6,8.07,7.22,6,2018,"Summer"
2018-06-18,"CP-2",19.8,0.567,0.51,370,0.28,21.5,1.92,7.16,6,2018,"Summer"
2018-06-18,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,6,2018,"Summer"
2018-07-09,"SP",24.5,0.161,0.16,105,0.08,32,2.67,7.63,7,2018,"Summer"
2018-07-09,"DP",26.1,0.105,0.108,68,0.05,31,2.47,7.15,7,2018,"Summer"
2018-07-09,"UP",25.3,0.09,0.091,58,0.04,14.2,1.19,6.85,7,2018,"Summer"
2018-07-09,"WT-5",23.5,0.197,0.191,127,0.09,25.8,2.15,6.94,7,2018,"Summer"
2018-07-09,"WT-3",21,0.094,0.087,62,0.04,16.8,1.47,6.77,7,2018,"Summer"
2018-07-09,"AN-5",20,0.111,0.101,72,0.05,33.5,3.03,6.9,7,2018,"Summer"
2018-07-09,"WT-4",21,0.259,0.239,168,0.12,36.8,3.28,7.17,7,2018,"Summer"
2018-07-09,"AN-2",22.2,0.089,0.085,58,0.04,21,1.81,7.06,7,2018,"Summer"
2018-07-09,"AN-4",20.2,0.086,0.078,56,0.04,31.1,2.82,6.86,7,2018,"Summer"
2018-07-09,"AN-0",20.4,0.222,0.202,144,0.1,12.2,1.08,7,7,2018,"Summer"
2018-07-09,"WT-1",22.4,0.206,0.196,134,0.1,57.1,3.93,7.12,7,2018,"Summer"
2018-07-09,"P5-1",24.4,0.062,0.061,40,0.03,7.7,0.64,6.67,7,2018,"Summer"
2018-07-09,"P5-3",24.8,0.043,0.043,28,0.02,38.1,3.14,6.56,7,2018,"Summer"
2018-07-09,"P3-D",20.1,0.503,0.455,327,0.24,76.7,6.6,7.53,7,2018,"Summer"
2018-07-09,"CP-3",24.7,0.131,0.13,85,0.06,61.3,5.07,7.76,7,2018,"Summer"
2018-07-09,"CP-1",20.3,0.422,0.384,274,0.2,92.8,8.37,7.83,7,2018,"Summer"
2018-07-09,"CP-2",20.8,0.511,0.47,332,0.25,42.1,3.69,7.04,7,2018,"Summer"
2018-07-09,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,7,2018,"Summer"
2018-08-07,"SP",25.9,0.177,0.18,115,0.08,35.2,2.82,6.87,8,2018,"Summer"
2018-08-07,"DP",27.9,0.11,0.116,71,0.05,38.9,3.06,7.04,8,2018,"Summer"
2018-08-07,"UP",26.6,0.107,0.111,69,0.05,37.4,3.01,7.15,8,2018,"Summer"
2018-08-27,"WT-5",24.8,0.305,0.304,198,0.14,41.5,3.44,7.55,8,2018,"Summer"
2018-08-27,"WT-3",21.1,0.171,0.519,112,0.08,23,1.92,7.09,8,2018,"Summer"
2018-08-27,"AN-5",21.6,0.175,0.163,114,0.08,13.5,1.16,7.12,8,2018,"Summer"
2018-08-27,"WT-4",22,0.343,0.323,223,0.16,50.3,4.34,7.26,8,2018,"Summer"
2018-08-27,"AN-2",21.4,0.171,0.158,111,0.08,21.2,1.88,7.4,8,2018,"Summer"
2018-08-27,"AN-4",21.6,0.149,0.139,97,0.07,28.6,2.51,7.24,8,2018,"Summer"
2018-08-27,"AN-0",21,0.383,0.352,249,0.18,33.3,2.99,7.19,8,2018,"Summer"
2018-08-27,"WT-1",22.4,0.279,0.265,181,0.13,62.9,5.46,7.48,8,2018,"Summer"
2018-08-27,"P5-3",26.3,0.046,0.047,30,0.02,40.3,3.21,6.94,8,2018,"Summer"
2018-08-27,"P5-1",24.8,0.084,0.084,55,0.04,6.7,0.52,6.79,8,2018,"Summer"
2018-08-27,"P3-D",22.1,0.527,0.494,342,0.25,91.5,8.02,7.53,8,2018,"Summer"
2018-08-27,"CP-3",25.4,0.149,0.15,97,0.07,76.1,6.24,7.89,8,2018,"Summer"
2018-08-27,"CP-1",20.7,0.35,0.321,227,0.17,98,8.72,7.77,8,2018,"Summer"
2018-08-27,"CP-2",21.4,0.497,0.462,323,0.24,31.1,2.75,7.22,8,2018,"Summer"
2018-08-27,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,8,2018,"Summer"
2018-09-06,"SP",26.5,0.175,0.18,114,0.08,24.7,1.97,6.88,9,2018,"Fall"
2018-09-06,"DP",28.4,0.142,0.151,92,0.07,51.6,4.01,7.12,9,2018,"Fall"
2018-09-06,"UP",27.2,0.132,0.137,86,0.06,16.1,1.28,7.14,9,2018,"Fall"
2018-09-24,"P3-D",21,0.505,0.466,328,0.21,69.6,6.19,7.26,9,2018,"Fall"
2018-09-24,"CP-3",23.4,0.111,0.108,72,0.05,85.3,7.26,7.9,9,2018,"Fall"
2018-09-24,"WT-5",21.9,0.308,0.29,200,0.15,31.1,2.72,8,9,2018,"Fall"
2018-09-24,"WT-3",21.3,0.23,0.214,149,0.11,42.3,3.75,7.49,9,2018,"Fall"
2018-09-24,"AN-5",20.6,0.237,0.217,154,0.11,9.7,0.88,7.06,9,2018,"Fall"
2018-09-24,"WT-4",21.4,0.324,0.302,211,0.15,45.5,4.02,7.31,9,2018,"Fall"
2018-09-24,"AN-2",21.6,0.27,0.253,176,0.13,37.2,3.28,7.16,9,2018,"Fall"
2018-09-24,"AN-4",21.2,0.257,0.238,167,0.12,44.5,3.95,7.24,9,2018,"Fall"
2018-09-24,"AN-0",20.6,0.321,0.294,209,0.15,57.4,5.15,7.34,9,2018,"Fall"
2018-09-24,"WT-1",21.8,0.3,0.281,195,0.14,61.6,5.4,7.2,9,2018,"Fall"
2018-09-24,"P5-3",23,0.048,0.046,31,0.02,36.5,3.13,7.06,9,2018,"Fall"
2018-09-24,"P5-1",22.9,0.109,0.104,71,0.05,4.7,0.4,6.7,9,2018,"Fall"
2018-09-24,"CP-1",19.8,0.445,0.4,289,0.21,96,8.76,7.75,9,2018,"Fall"
2018-09-24,"CP-2",21.2,0.499,0.463,324,0.21,42.7,3.78,7.32,9,2018,"Fall"
2018-09-24,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,9,2018,"Fall"
2018-10-03,"DP",23.8,0.171,0.167,111,0.08,46.9,3.96,7.21,10,2018,"Fall"
2018-10-03,"UP",23.1,0.211,0.204,137,0.13,34.2,2.92,7.05,10,2018,"Fall"
2018-10-03,"CP-3",23.7,0.168,0.163,109,0.08,94,7.98,7.82,10,2018,"Fall"
2018-10-03,"CP-1",19.8,0.394,0.355,256,0.19,99.4,9.06,7.69,10,2018,"Fall"
2018-10-03,"CP-2",20.9,0.532,0.491,346,0.26,44.1,3.93,7.2,10,2018,"Fall"
2018-10-03,"SP",NA,NA,NA,NA,NA,NA,NA,NA,10,2018,"Fall"
2018-10-09,"WT-5",23.4,0.328,0.318,213,0.15,33.8,2.87,7.01,10,2018,"Fall"
2018-10-09,"WT-3",21.9,0.267,0.251,174,0.13,13.1,1.15,6.72,10,2018,"Fall"
2018-10-09,"AN-5",21.9,0.36,0.339,234,0.17,10,0.96,6.82,10,2018,"Fall"
2018-10-09,"WT-4",22.2,0.346,0.327,225,0.13,40.9,3.56,7.22,10,2018,"Fall"
2018-10-09,"AN-2",21.8,0.247,0.231,161,0.13,15.1,1.33,6.96,10,2018,"Fall"
2018-10-09,"AN-4",21.7,0.134,0.126,87,0.06,12.9,1.13,6.98,10,2018,"Fall"
2018-10-09,"AN-0",22,0.339,0.32,220,0.13,30.5,2.66,7.03,10,2018,"Fall"
2018-10-09,"WT-1",22.4,0.306,0.291,199,0.15,64.6,5.6,7.12,10,2018,"Fall"
2018-10-09,"P5-3",24.2,0.073,0.072,47,0.03,37,3.1,6.74,10,2018,"Fall"
2018-10-09,"P5-1",24.1,0.0985,0.097,64,0.05,7.7,0.65,6.57,10,2018,"Fall"
2018-10-09,"P3-D",21.8,0.531,0.499,346,0.26,68.4,5.96,7.28,10,2018,"Fall"
