"Date","Site","Temp_C","SpCond_mScm","Cond_mScm","TDS_mgl","Sal_ppt","DO_percent","DO_mgL","pH","Month","Year","Season","Unfiltered_TN_ugL","Filtered_NOx_ugL","Filtered_NHx_ugL","Unfiltered_TP_ugL","Filtered_OP_ugL","TSS_mgL","fecal_coliform_colonies_per100mL"
"2016-10-04","WT5",22.1,0.189,0.1787,0.12285,0.09,55,41.63,7.34,10,2016,"Fall",652,332,112.333333333333,7,3,8.66666666666667,128.333333333333
"2016-10-04","WT3",19.8,0.1475,0.1329,0.0965,0.07,29.2,2.66,7.09,10,2016,"Fall",476.333333333333,45.3333333333333,50,10.6666666666667,4,7.66666666666667,73.3333333333333
"2016-10-04","AN5",19.3,0.1641,0.1462,0.1066,0.08,12.3,1.11,7.03,10,2016,"Fall",565.666666666667,30,36.6666666666667,25.6666666666667,9.33333333333333,7.66666666666667,63.3333333333333
"2016-10-04","WT4",19.9,0.2696,0.2434,0.1755,0.13,40.9,3.7,7.25,10,2016,"Fall",803.333333333333,577,109,15.6666666666667,6,2.33333333333333,90
"2016-10-04","WT1",20.7,0.2066,0.1896,0.1346,0.1,66.6,5.97,7.26,10,2016,"Fall",564.333333333333,255.666666666667,75,26,9.33333333333333,2.33333333333333,76.6666666666667
"2016-10-04","AN2",19.8,0.1376,0.124,0.0897,0.06,25.1,2.29,7.3,10,2016,"Fall",502,89.3333333333333,48,12,4.66666666666667,5,68.3333333333333
"2016-10-04","AN4",19.5,0.1607,0.144,0.1047,0.08,24.7,2.26,6.93,10,2016,"Fall",557.666666666667,43,102.666666666667,17.3333333333333,6.66666666666667,8,93.3333333333333
"2016-10-04","AN3",19.6,0.1524,0.1363,0.0988,0.07,28.2,2.58,7.09,10,2016,"Fall",668,33,106.333333333333,20.6666666666667,7.66666666666667,12.6666666666667,100
"2016-10-04","AN0",19.3,0.3613,0.322,0.2347,0.17,37,3.36,7.3,10,2016,"Fall",441.666666666667,60.6666666666667,61.3333333333333,8,3.33333333333333,6,91.6666666666667
"2016-10-04","P53",22.2,0.074,0.07,0.0484,0.03,12.1,1.06,7.17,10,2016,"Fall",627.333333333333,30,15.6666666666667,16.6666666666667,6,5.33333333333333,90
"2016-10-04","P51",21.6,0.0676,0.0632,0.0442,0.03,37.1,3.26,6.96,10,2016,"Fall",330.666666666667,30,23.6666666666667,4.33333333333333,2,4.66666666666667,135
"2016-10-04","P3D",20,0.5013,0.4529,0.3257,0.24,67.1,6.09,7.57,10,2016,"Fall",2374,2497.33333333333,41.3333333333333,9.66666666666667,3.66666666666667,2.33333333333333,35
"2016-10-04","CP3",22.4,0.1614,0.1536,0.1046,0.08,72.9,6.27,8.04,10,2016,"Fall",415.333333333333,59.3333333333333,59,3,1.33333333333333,2.33333333333333,61.6666666666667
"2016-10-04","CP1",20.6,0.3552,0.3252,0.2318,0.17,73.6,6.63,7.74,10,2016,"Fall",861.666666666667,879.333333333333,39.3333333333333,52.3333333333333,19,2,86.6666666666667
"2016-10-04","CP2",20.7,0.4273,0.3928,0.2776,0.21,23.7,2.12,7.03,10,2016,"Fall",165.666666666667,37,37,3.33333333333333,2,19.3333333333333,91.6666666666667
"2017-01-17","WT5",9.5,0.61,0.4312,394,0.3,113.2,12.57,7.37,1,2017,"Winter",610,433.333333333333,76.3333333333333,42.3333333333333,5,5.33333333333333,31.6666666666667
"2017-01-17","WT3",8.6,0.3601,0.2473,234,0.17,62.6,7.23,7.1,1,2017,"Winter",602,444.333333333333,17,22.3333333333333,3.33333333333333,5,6.66666666666667
"2017-01-17","AN5",9.2,0.872,0.608,565,0.43,20.3,2.37,6.47,1,2017,"Winter",276,2.66666666666667,5,89.6666666666667,3.33333333333333,6,26.6666666666667
"2017-01-17","WT4",9.3,0.5513,0.386,358,0.27,74.1,8.64,6.84,1,2017,"Winter",670,466.666666666667,111.666666666667,49.6666666666667,4,5.66666666666667,11.6666666666667
"2017-01-17","WT1",9.1,0.5752,0.4003,373,0.28,90.5,10.61,6.98,1,2017,"Winter",561.333333333333,225.333333333333,94.6666666666667,62.6666666666667,4.33333333333333,11,48.3333333333333
"2017-01-17","AN2",8.6,0.3994,0.2744,260,0.19,73,8.51,7.05,1,2017,"Winter",632.666666666667,493.666666666667,35,26.3333333333333,5,2.33333333333333,80
"2017-01-17","AN3",9.1,0.3982,0.2775,259,0.19,37,4.21,6.9,1,2017,"Winter",362,6.33333333333333,5,77.6666666666667,4.33333333333333,15.3333333333333,41.6666666666667
"2017-01-17","AN4",8.7,0.3836,0.2644,250,0.18,77,8.83,6.86,1,2017,"Winter",645.666666666667,502.666666666667,23.3333333333333,27.3333333333333,4,8,41.6666666666667
"2017-01-17","AN0",8.6,0.773,0.532,500,0.38,65,7.61,6.84,1,2017,"Winter",469.333333333333,312.333333333333,45,27.6666666666667,5.33333333333333,1.66666666666667,35
"2017-01-17","P3D",11,0.5581,0.4087,363,0.27,77.4,8.52,7.24,1,2017,"Winter",2069.66666666667,1099.66666666667,22.3333333333333,59.6666666666667,17.3333333333333,1.33333333333333,298.333333333333
"2017-01-17","P53",10.3,1.931,1.388,1254,0.98,18.1,2.11,6.93,1,2017,"Winter",338.333333333333,12.6666666666667,5,38,4,6.66666666666667,73.3333333333333
"2017-01-17","P51",9.4,0.4862,0.4699,432,0.32,60.1,6.83,7.08,1,2017,"Winter",603.666666666667,33,175,71.6666666666667,4,8,123.333333333333
"2017-01-17","CP3",9.3,0.5839,0.4082,379,0.28,117.4,13,6.97,1,2017,"Winter",318.666666666667,128.666666666667,33,59,6.66666666666667,2,13.3333333333333
"2017-01-17","CP1",11.9,0.658,0.4928,428,0.32,92,10.01,7.08,1,2017,"Winter",858.333333333333,785.333333333333,95.6666666666667,272,182.333333333333,2.66666666666667,0
"2017-01-17","CP2",11,1.28,0.938,832,0.64,52.2,6.02,6.96,1,2017,"Winter",350,413.333333333333,5,12.6666666666667,7.33333333333333,5,18.3333333333333
"2017-02-21","AN4",10.9,0.2,0.146,130,0.1,67.6,7.33,7.2,2,2017,"Winter",589,14,9.33333333333333,201.333333333333,24,12.3333333333333,25
"2017-02-21","WT5",12.5,0.393,0.299,257,0.19,101.2,10.78,6.41,2,2017,"Winter",330,53,28.3333333333333,73,3,7.66666666666667,101.666666666667
"2017-02-21","WT3",10.4,0.254,0.183,164,0.12,64.6,7.21,6.85,2,2017,"Winter",265.333333333333,31,27,26.6666666666667,16.3333333333333,2.33333333333333,100
"2017-02-21","AN5",10.1,0.324,0.232,211,0.16,36.2,4.22,6.61,2,2017,"Winter",327.666666666667,12.6666666666667,21.6666666666667,39.3333333333333,38.6666666666667,3,5
"2017-02-21","WT4",10.8,0.423,0.308,275,0.2,98.5,10.76,6.81,2,2017,"Winter",370.666666666667,73.6666666666667,55.6666666666667,41.3333333333333,27,1.66666666666667,45
"2017-02-21","WT1",11.6,0.406,0.297,264,0.2,94.3,10.72,7.14,2,2017,"Winter",309.333333333333,24.3333333333333,68,41.3333333333333,28.3333333333333,3,25
"2017-02-21","AN2",10,0.272,0.194,177,0.13,87,9.86,7.21,2,2017,"Winter",274,20,27,45.3333333333333,32.3333333333333,2.33333333333333,16.6666666666667
"2017-02-21","AN3",10.9,0.254,0.185,165,0.12,84.2,9.38,7,2,2017,"Winter",286,8,7.66666666666667,48.6666666666667,20.3333333333333,11,5
"2017-02-21","AN0",9.6,0.518,0.366,336,0.25,72.5,8.17,6.97,2,2017,"Winter",301.333333333333,33.3333333333333,52,25.3333333333333,78.3333333333333,1.66666666666667,20
"2017-02-21","P3D",12,0.539,0.405,351,0.26,136.9,14.7,7.44,2,2017,"Winter",1997,500.333333333333,33.3333333333333,65.6666666666667,107.333333333333,2.33333333333333,45
"2017-02-21","P53",13.2,0.154,0.119,100,0.07,17.7,1.9,8.08,2,2017,"Winter",402.666666666667,19.6666666666667,29,54.3333333333333,18,1.33333333333333,5
"2017-02-21","P51",13,0.27,0.208,175,0.13,71.7,7.78,7.51,2,2017,"Winter",341,19.6666666666667,25.6666666666667,46,10.3333333333333,4,3.33333333333333
"2017-02-21","CP3",11.1,0.519,0.379,337,0.25,108.2,11.64,7.21,2,2017,"Winter",411,45.6666666666667,78,51,37.3333333333333,0.666666666666667,3.33333333333333
"2017-02-21","CP1",13.3,0.417,0.324,271,0.2,103.3,10.86,7.3,2,2017,"Winter",880.666666666667,197.666666666667,96.6666666666667,333.333333333333,260.333333333333,2.33333333333333,0
"2017-02-21","CP2",11.8,0.071,0.053,461,0.35,35.4,3.67,7.07,2,2017,"Winter",244.333333333333,31.6666666666667,59,19,70.3333333333333,1.66666666666667,51.6666666666667
"2017-03-20","WT5",9.3,0.342,0.242,224,0.17,85.5,9.87,5.78,3,2017,"Spring",424,146.666666666667,19,44,5.33333333333333,15.6666666666667,208.333333333333
"2017-03-20","WT3",7.2,0.263,0.174,171,0.13,69.4,8.36,6.32,3,2017,"Spring",295.666666666667,53.3333333333333,4.66666666666667,23,4.66666666666667,3.33333333333333,71.6666666666667
"2017-03-20","AN5",6.4,0.252,0.162,163,0.12,39.8,4.9,6.36,3,2017,"Spring",231,26,0.333333333333333,35.3333333333333,3.33333333333333,9,248.333333333333
"2017-03-20","WT4",7.3,0.355,0.236,231,0.17,68.1,8.19,6.56,3,2017,"Spring",441,187.666666666667,7.66666666666667,33.3333333333333,4.33333333333333,2.66666666666667,231.666666666667
"2017-03-20","WT1",8.1,0.348,0.236,226,0.17,79.9,9.42,6.73,3,2017,"Spring",563.666666666667,143.333333333333,4.66666666666667,36.6666666666667,3.33333333333333,7,191.666666666667
"2017-03-20","AN2",7.7,0.281,0.188,182,0.13,60.9,7.2,6.77,3,2017,"Spring",327.666666666667,114.333333333333,0.333333333333333,38,4.66666666666667,4.66666666666667,171.666666666667
"2017-03-20","AN3",8.5,0.182,0.124,118,0.09,78.5,9.13,6.84,3,2017,"Spring",480.333333333333,20.6666666666667,0,124,4.33333333333333,14.6666666666667,113.333333333333
"2017-03-20","AN4",8.3,0.281,0.191,182,0.13,80.6,9.46,6.87,3,2017,"Spring",300.333333333333,71,0,22.6666666666667,3.33333333333333,0.666666666666667,126.666666666667
"2017-03-20","AN0",6.8,0.382,0.249,248,0.18,66.2,8.07,6.93,3,2017,"Spring",323,137.333333333333,15.6666666666667,24.3333333333333,7.66666666666667,2.33333333333333,106.666666666667
"2017-03-20","P3D",9.8,0.455,0.323,296,0.22,90.5,10.24,7.54,3,2017,"Spring",2217.33333333333,851.333333333333,14.3333333333333,28.3333333333333,23,2,156.666666666667
"2017-03-20","P53",9.1,0.088,0.061,57,0.04,57.1,6,7.34,3,2017,"Spring",325.666666666667,88.3333333333333,4,77.6666666666667,3.66666666666667,7.66666666666667,116.666666666667
"2017-03-20","P51",9.5,0.088,0.061,57,0.04,15.7,1.79,7.05,3,2017,"Spring",318.333333333333,29,2.33333333333333,38.3333333333333,10.6666666666667,6.66666666666667,83.3333333333333
"2017-03-20","CP3",10.6,0.372,0.27,242,0.18,98,10.85,8.22,3,2017,"Spring",292,55.3333333333333,0,117,5,11.3333333333333,130
"2017-03-20","CP1",11.8,0.395,0.296,258,0.19,101.9,10.38,7.61,3,2017,"Spring",707.666666666667,458.666666666667,5.33333333333333,202.333333333333,254,2,128.333333333333
"2017-03-20","CP2",10.4,0.468,0.337,303,0.23,46,5,7.26,3,2017,"Spring",419,383.666666666667,0,14.3333333333333,12,4.66666666666667,113.333333333333
"2017-05-15","WT5",19.4,0.184,0.164,119,0.09,76.3,7.02,6.21,5,2017,"Spring",860.333333333333,299.333333333333,171.666666666667,82.6666666666667,12.3333333333333,22.3333333333333,143.333333333333
"2017-05-15","WT3",16.9,0.141,0.119,92,0.07,51.3,4.96,6.44,5,2017,"Spring",769.333333333333,156.333333333333,63.6666666666667,44.6666666666667,8,12.3333333333333,158.333333333333
"2017-05-15","AN5",17.3,0.192,0.164,125,0.09,9,0.87,6.38,5,2017,"Spring",799.666666666667,73,171,144,6.66666666666667,49.6666666666667,133.333333333333
"2017-05-15","WT4",17.9,0.226,0.195,147,0.11,49.3,4.66,6.6,5,2017,"Spring",771,317.333333333333,124.666666666667,72.6666666666667,8,14.6666666666667,135
"2017-05-15","WT1",18.7,0.208,0.183,135,0.1,69.6,6.47,6.68,5,2017,"Spring",677.666666666667,231,92,59,8.66666666666667,13.3333333333333,116.666666666667
"2017-05-15","AN2",16.6,0.17,0.143,110,0.08,54.6,5.3,6.7,5,2017,"Spring",795,117.333333333333,61.6666666666667,64.3333333333333,8,16.6666666666667,155
"2017-05-15","AN3",19.3,0.157,0.139,101,0.07,38.7,3.57,6.6,5,2017,"Spring",849,35,150.666666666667,250.666666666667,8.33333333333333,50,46.6666666666667
"2017-05-15","AN4",17.1,0.152,0.129,99,0.07,49.4,4.73,6.6,5,2017,"Spring",825.666666666667,149.666666666667,58.3333333333333,77.3333333333333,8.33333333333333,21.3333333333333,130
"2017-05-15","AN0",16.3,0.349,0.291,227,0.17,47.4,4.64,6.72,5,2017,"Spring",713,178.666666666667,59.3333333333333,48,10,8,115
"2017-05-15","P3D",18,0.044,0.385,289,0.21,86.1,8.15,7.08,5,2017,"Spring",2053,910,21,43.6666666666667,26.6666666666667,3,150
"2017-05-15","P53",18.9,0.054,0.048,35,0.02,21,1.95,6.75,5,2017,"Spring",532.333333333333,19.6666666666667,26.6666666666667,184,17,12,136.666666666667
"2017-05-15","P51",20.4,0.072,0.066,47,0.03,9.7,0.88,6.55,5,2017,"Spring",1179.33333333333,278.333333333333,123.333333333333,32.3333333333333,16.3333333333333,2.66666666666667,153.333333333333
"2017-05-15","CP3",20,0.165,0.14,101,0.07,90,8.21,6.94,5,2017,"Spring",548.666666666667,229,76,80.6666666666667,6,13,98.3333333333333
"2017-05-15","CP1",18.8,0.415,0.366,270,0.2,78.3,7.28,7.09,5,2017,"Spring",1470,719,140,227.333333333333,182.333333333333,0.333333333333333,13.3333333333333
"2017-05-15","CP2",16.6,0.482,0.404,313,0.23,27.2,2.65,6.66,5,2017,"Spring",304.666666666667,128,26.3333333333333,39,8,35.6666666666667,75
"2017-06-12","WT5",24.7,0.225,0.224,146,0.11,53.2,4.37,6.76,6,2017,"Summer",886.666666666667,129.666666666667,34,102,26.3333333333333,6.33333333333333,46.6666666666667
"2017-06-12","WT3",18.9,0.209,0.185,137,0.1,9.5,0.86,6.25,6,2017,"Summer",1116.33333333333,79.6666666666667,131.666666666667,75,12.6666666666667,5.66666666666667,91.6666666666667
"2017-06-12","AN5",21,0.219,0.202,142,0.1,10.3,0.91,6.09,6,2017,"Summer",1815.66666666667,109.333333333333,644.666666666667,126.333333333333,19,17.6666666666667,68.3333333333333
"2017-06-12","WT4",21.7,0.313,0.293,203,0.15,44.6,3.81,6.24,6,2017,"Summer",1123.66666666667,448.333333333333,121,57.3333333333333,38.3333333333333,0,91.6666666666667
"2017-06-12","WT1",22.9,0.263,0.252,171,0.12,60,5.15,6.39,6,2017,"Summer",884,276,78.6666666666667,84,56,3,70
"2017-06-12","AN4",20.3,0.117,0.107,76,0.05,35.7,3.05,6.47,6,2017,"Summer",626.333333333333,68.3333333333333,36.3333333333333,64.6666666666667,10.6666666666667,7.66666666666667,91.6666666666667
"2017-06-12","AN2",20.6,0.135,0.124,88,0.06,29.1,2.62,6.34,6,2017,"Summer",846.333333333333,140.333333333333,123.666666666667,54.6666666666667,19,1.33333333333333,56.6666666666667
"2017-06-12","AN0",19.9,0.435,0.395,284,0.21,17,1.55,6.09,6,2017,"Summer",759,98,114.333333333333,62.6666666666667,12.3333333333333,1.33333333333333,141.666666666667
"2017-06-12","P3D",20.1,0.505,0.458,329,0.24,61.4,5.57,6.48,6,2017,"Summer",2412.66666666667,806.333333333333,15.6666666666667,27,7,0,5
"2017-06-12","P53",23.9,0.047,0.046,30,0.02,10.2,0.85,6.83,6,2017,"Summer",632,29.3333333333333,16.3333333333333,105.666666666667,30.3333333333333,22.3333333333333,20
"2017-06-12","P51",24.9,0.075,0.075,49,0.03,20.3,1.68,6.33,6,2017,"Summer",757.333333333333,14.6666666666667,32,74.6666666666667,8.66666666666667,1.33333333333333,61.6666666666667
"2017-06-12","CP3",24.2,0.162,0.159,105.3,0.08,90.5,7.32,6.4,6,2017,"Summer",708,77.3333333333333,62.3333333333333,62.3333333333333,16,4.33333333333333,13.3333333333333
"2017-06-12","CP1",20.5,0.339,0.31,220.36,0.16,98.5,8.7,6.45,6,2017,"Summer",1224.66666666667,630.666666666667,68,169.666666666667,168.666666666667,0,0
"2017-06-12","CP2",18.9,0.557,0.492,362,0.27,25.4,7.36,6.2,6,2017,"Summer",271.333333333333,86.6666666666667,37.3333333333333,15,6.66666666666667,0,45
"2017-07-17","WT4",24.7,0.332,0.33,215,0.16,26.7,2.22,7.16,7,2017,"Summer",987,395,249.666666666667,68,11.3333333333333,1,66.6666666666667
"2017-07-17","WT5",27.6,0.222,0.233,144,0.1,28.3,2.22,6.93,7,2017,"Summer",1085,42.3333333333333,477.666666666667,132.666666666667,13.6666666666667,4,78.3333333333333
"2017-07-17","WT3",22.4,0.324,0.308,211,0.15,4.5,0.39,6.76,7,2017,"Summer",939,25,547,89.3333333333333,3.66666666666667,9,76.6666666666667
"2017-07-17","AN5",23.8,0.192,0.188,125,0.16,3.1,0.26,6.81,7,2017,"Summer",2676,5.33333333333333,2474.66666666667,636.333333333333,4,238.333333333333,115
"2017-07-17","WT1",26.3,0.000258,0.000265,167,0.12,51.7,4.1,7.23,7,2017,"Summer",590,121.333333333333,166.333333333333,79,16,6.33333333333333,86.6666666666667
"2017-07-17","AN2",24.6,0.132,0.132,85.8,0.06,9.9,0.82,6.91,7,2017,"Summer",746.333333333333,28.3333333333333,547.333333333333,89.6666666666667,8.66666666666667,20.3333333333333,80
"2017-07-17","AN4",23.6,0.167,0.163,108,0.08,4,0.34,6.84,7,2017,"Summer",983,4,116,275.666666666667,5,87.6666666666667,106.666666666667
"2017-07-17","AN0",24.2,0.321,0.317,208,0.15,2.6,0.18,7,7,2017,"Summer",785.666666666667,5,197.666666666667,139.333333333333,11.3333333333333,7.33333333333333,136.666666666667
"2017-07-17","P3D",21.8,0.528,0.496,343,0.25,70,6.1,8.59,7,2017,"Summer",2057,804.333333333333,51,62,45,2.33333333333333,71.6666666666667
"2017-07-17","P53",26.9,0.082,0.085,53,0.04,12.7,0.99,6.39,7,2017,"Summer",885.666666666667,2,2,179.333333333333,10.3333333333333,10,60
"2017-07-17","P51",27.4,0.096,0.1,62,0.04,8.5,0.67,6.39,7,2017,"Summer",965.333333333333,4,5,166.666666666667,4.33333333333333,11.3333333333333,96.6666666666667
"2017-07-17","CP3",28.4,0.198,0.21,129,0.09,32.7,2.58,6.97,7,2017,"Summer",943,33.3333333333333,80,132.333333333333,6.33333333333333,28,70
"2017-07-17","CP1",24.5,0.288,0.285,187,0.14,84,7.09,7.46,7,2017,"Summer",857,515.333333333333,432.666666666667,296.666666666667,211.666666666667,1,26.6666666666667
"2017-08-01","WT5",24.3,0.187,0.184,121,0.09,38.7,3.24,7.67,8,2017,"Summer",743.333333333333,183.333333333333,94.6666666666667,103.666666666667,9.66666666666667,10.3333333333333,5
"2017-08-01","WT3",21.1,0.118,0.109,76.7,0.05,9.7,0.86,7.13,8,2017,"Summer",847.666666666667,50,250.333333333333,131.333333333333,6,14.3333333333333,25
"2017-08-01","AN5",20,0.154,0.14,100,0.07,7.7,0.7,7.04,8,2017,"Summer",2171.33333333333,25.3333333333333,853.666666666667,598.666666666667,4.66666666666667,167.333333333333,0
"2017-08-01","WT4",21.1,0.365,0.337,237,0.17,25.7,2.28,7.27,8,2017,"Summer",1908,746.666666666667,99.6666666666667,88.3333333333333,20.6666666666667,3,0
"2017-08-01","WT1",23.1,0.183,0.176,119,0.09,52.7,4.52,7.5,8,2017,"Summer",614,158.333333333333,86,124.666666666667,29.6666666666667,3.33333333333333,3.33333333333333
"2017-08-01","AN2",21.8,0.089,0.084,58,0.04,4.4,0.38,7.04,8,2017,"Summer",862,19.6666666666667,305.666666666667,152.333333333333,15.3333333333333,20,0
"2017-08-01","AN4",20.6,0.1,0.091,65,0.05,27.8,2.5,6.9,8,2017,"Summer",563,47,65,86.3333333333333,5,7.66666666666667,0
"2017-08-01","AN0",21.2,0.174,0.161,112,0.08,10.1,0.9,7.05,8,2017,"Summer",637.333333333333,19.3333333333333,108,156.333333333333,19,5,86.6666666666667
"2017-08-01","P3D",20.7,0.057,0.057,370,0.28,74.4,6.62,7.71,8,2017,"Summer",3022.33333333333,883,21,59.3333333333333,37.3333333333333,1.33333333333333,0
"2017-08-01","P53",24.2,0.089,0.088,57.2,0.04,18.1,1.56,6.78,8,2017,"Summer",584,8.66666666666667,6.33333333333333,106,11.3333333333333,3.33333333333333,1.66666666666667
"2017-08-01","P51",24.2,0.075,0.074,49,0.03,8,0.71,6.68,8,2017,"Summer",725,8.33333333333333,14.3333333333333,109,5,3.66666666666667,31.6666666666667
"2017-08-01","CP3",27.5,0.217,0.227,141.05,0.1,36.1,2.86,7.59,8,2017,"Summer",804.333333333333,70,152.666666666667,141.666666666667,10.3333333333333,8.33333333333333,1.66666666666667
"2017-08-01","CP1",23.3,0.351,0.339,228,0.17,81.6,6.43,7.69,8,2017,"Summer",866,594.333333333333,43.3333333333333,243.333333333333,218,4.66666666666667,3.33333333333333
"2017-09-05","WT5",22.8,0.203,0.195,132,0.1,22.2,1.8,8.02,9,2017,"Fall",1316.66666666667,307.333333333333,337,139.333333333333,12.6666666666667,10,106.666666666667
"2017-09-05","WT3",20.3,0.076,0.069,49.4,0.03,12.2,1.08,7.19,9,2017,"Fall",633.666666666667,112,111.666666666667,88,3,31,3.33333333333333
"2017-09-05","AN5",19.8,0.081,0.073,52.65,0.04,22.7,2.07,7.1,9,2017,"Fall",772,51,175.666666666667,82,5.33333333333333,19,1.66666666666667
"2017-09-05","WT4",20.4,0.311,0.284,202,0.15,28.3,2.53,7.3,9,2017,"Fall",1825,998.333333333333,145,64,16.6666666666667,0,3.33333333333333
"2017-09-05","AN2",20,0.056,0.05,36.75,0.02,18.4,1.65,7.23,9,2017,"Fall",673,181.333333333333,89,75.3333333333333,15.6666666666667,12,1.66666666666667
"2017-09-05","AN4",20.1,0.049,0.045,31.85,0.02,34.7,3.14,6.79,9,2017,"Fall",451,58.3333333333333,15,60.3333333333333,5.66666666666667,10,6.66666666666667
"2017-09-05","AN0",20.1,0.012,0.109,78,0.06,15,1.35,6.88,9,2017,"Fall",713.666666666667,181.333333333333,82.3333333333333,77.3333333333333,11,10.6666666666667,0
"2017-09-05","WT1",21.7,0.172,0.162,111.8,0.08,42.5,3.68,7.17,9,2017,"Fall",875.666666666667,329.666666666667,73,70.6666666666667,11,0.333333333333333,0
"2017-09-05","P3D",20.5,0.546,0.499,355,0.26,64.7,5.8,7.57,9,2017,"Fall",4340,2063.66666666667,69.6666666666667,47.6666666666667,35,0.333333333333333,68.3333333333333
"2017-09-05","P53",23.6,0.062,0.061,40.3,0.03,26.5,2.24,7.14,9,2017,"Fall",352,22,26.3333333333333,145.666666666667,20,9.66666666666667,1.66666666666667
"2017-09-05","P51",23.2,0.063,0.061,40.95,0.03,15.1,1.28,6.99,9,2017,"Fall",572,24,18.6666666666667,42,4,1.33333333333333,0
"2017-09-05","CP3",23.2,0.165,0.157,105.3,0.08,44.8,3.81,7.33,9,2017,"Fall",744.666666666667,184.666666666667,177.333333333333,103,11,19.6666666666667,5
"2017-09-05","CP1",22.1,0.333,0.314,216.45,0.16,75.5,6.6,7.7,9,2017,"Fall",1091.33333333333,676.333333333333,75,133,115.666666666667,0,30
"2017-09-05","CP2",20.8,0.059,0.054,383.5,0.29,6.5,0.6,6.99,9,2017,"Fall",274.333333333333,20,121.666666666667,55,3.33333333333333,6.33333333333333,13.3333333333333
"2017-10-18","WT5",14.6,0.22,0.176,143,0.1,33.5,3.4,5.87,10,2017,"Fall",823,135.666666666667,126.333333333333,83.3333333333333,7.66666666666667,8.33333333333333,218.333333333333
"2017-10-18","WT3",12.3,0.227,0.172,147,0.11,13.7,1.43,6.18,10,2017,"Fall",733,26.3333333333333,51,79.3333333333333,3.66666666666667,11.6666666666667,10
"2017-10-18","WT4",12.9,0.289,0.222,188,0.14,38.6,4.07,6.44,10,2017,"Fall",1110,292,77.3333333333333,73.6666666666667,17.6666666666667,4,110
"2017-10-18","AN2",15.4,0.051,0.042,34,0.02,6.2,0.62,6.71,10,2017,"Fall",747,0,30.6666666666667,127.333333333333,8,15.3333333333333,246.666666666667
"2017-10-18","AN0",13.3,0.092,0.071,60,0.04,22.5,2.34,6.44,10,2017,"Fall",459.666666666667,0,35.3333333333333,78.6666666666667,27,5.66666666666667,73.3333333333333
"2017-10-18","WT1",14.4,0.154,0.122,100,0.07,46.3,4.7,5.46,10,2017,"Fall",482.666666666667,78.6666666666667,69,78,26,4.66666666666667,35
"2017-10-18","P3D",14.6,0.543,0.435,353,0.26,67,6.77,6.64,10,2017,"Fall",3641,39,28.6666666666667,26,15,3.66666666666667,105
"2017-10-18","P53",15.3,0.087,0.071,56,0.04,27,2.7,7.14,10,2017,"Fall",761.333333333333,24,67.3333333333333,182.666666666667,11.3333333333333,12.3333333333333,3.33333333333333
"2017-10-18","P51",15.4,0.047,0.039,30,0.02,13.1,1.3,6.83,10,2017,"Fall",437.666666666667,0,16,65.6666666666667,10,11,195
"2017-10-18","CP3",18.6,0.22,0.193,143,0.1,46.5,4.34,6.53,10,2017,"Fall",999,39,253.666666666667,99,21,15,43.3333333333333
"2017-10-18","CP1",17.6,0.311,0.267,202,0.15,88.4,8.44,6.89,10,2017,"Fall",708.666666666667,250,41.6666666666667,249,219,0.666666666666667,55
